$ jstat -gc 108936 1000 1000
 S0C    S1C    S0U    S1U      EC       EU        OC         OU       MC     MU    CCSC   CCSU   YGC     YGCT    FGC    FGCT     GCT
51200.0 51200.0  0.0    0.0   102400.0   0.0     102400.0    1129.2   4864.0 3997.3 512.0  446.8      40    0.167   0      0.000    0.167
51200.0 51200.0  0.0    0.0   102400.0   0.0     102400.0    1129.2   4864.0 3997.3 512.0  446.8      41    0.169   0      0.000    0.169
51200.0 51200.0  0.0   10240.0 102400.0 73684.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      41    0.169   0      0.000    0.169
51200.0 51200.0 10240.0  0.0   102400.0 63444.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      42    0.170   0      0.000    0.170
51200.0 51200.0  0.0   10240.0 102400.0 53204.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      43    0.174   0      0.000    0.174
51200.0 51200.0  0.0    0.0   102400.0 42964.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      44    0.175   0      0.000    0.175
51200.0 51200.0  0.0   10240.0 102400.0 32724.4   102400.0    1129.2   4864.0 3997.3 512.0  446.8      45    0.177   0      0.000    0.177
51200.0 51200.0 20480.0  0.0   102400.0 22484.4   102400.0    1129.2   4864.0 3997.3 512.0  446.8      46    0.180   0      0.000    0.180
51200.0 51200.0  0.0   30720.0 102400.0 10240.0   102400.0    1129.2   4864.0 3997.3 512.0  446.8      47    0.185   0      0.000    0.185
51200.0 51200.0  0.0   30720.0 102400.0 94164.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      47    0.185   0      0.000    0.185
51200.0 51200.0  0.0    0.0   102400.0 83924.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      48    0.186   0      0.000    0.186
51200.0 51200.0  0.0   10240.0 102400.0 73684.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      49    0.187   0      0.000    0.187
51200.0 51200.0 10240.0  0.0   102400.0 63444.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      50    0.189   0      0.000    0.189
51200.0 51200.0  0.0   10240.0 102400.0 53204.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      51    0.191   0      0.000    0.191
51200.0 51200.0  0.0    0.0   102400.0 42964.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      52    0.192   0      0.000    0.192
51200.0 51200.0  0.0   10240.0 102400.0 32724.4   102400.0    1129.2   4864.0 3997.3 512.0  446.8      53    0.193   0      0.000    0.193
51200.0 51200.0 20480.0  0.0   102400.0 22484.4   102400.0    1129.2   4864.0 3997.3 512.0  446.8      54    0.197   0      0.000    0.197
51200.0 51200.0  0.0   30720.0 102400.0 10240.0   102400.0    1129.2   4864.0 3997.3 512.0  446.8      55    0.202   0      0.000    0.202
51200.0 51200.0  0.0   30720.0 102400.0 94164.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      55    0.202   0      0.000    0.202
51200.0 51200.0  0.0    0.0   102400.0 83924.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      56    0.203   0      0.000    0.203
51200.0 51200.0  0.0   10240.0 102400.0 73684.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      57    0.206   0      0.000    0.206
51200.0 51200.0 10240.0  0.0   102400.0 63444.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      58    0.210   0      0.000    0.210
51200.0 51200.0  0.0   10240.0 102400.0 53204.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      59    0.212   0      0.000    0.212
51200.0 51200.0  0.0    0.0   102400.0 42964.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      60    0.212   0      0.000    0.212
51200.0 51200.0  0.0   10240.0 102400.0 32724.4   102400.0    1129.2   4864.0 3997.3 512.0  446.8      61    0.216   0      0.000    0.216
51200.0 51200.0 20480.0  0.0   102400.0 22484.4   102400.0    1129.2   4864.0 3997.3 512.0  446.8      62    0.223   0      0.000    0.223
51200.0 51200.0  0.0   30720.0 102400.0 10240.0   102400.0    1129.2   4864.0 3997.3 512.0  446.8      63    0.233   0      0.000    0.233
51200.0 51200.0  0.0   30720.0 102400.0 94164.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      63    0.233   0      0.000    0.233
51200.0 51200.0  0.0    0.0   102400.0 83924.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      64    0.234   0      0.000    0.234
51200.0 51200.0  0.0   10240.0 102400.0 73684.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      65    0.237   0      0.000    0.237
51200.0 51200.0 10240.0  0.0   102400.0 63444.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      66    0.241   0      0.000    0.241
51200.0 51200.0  0.0   10240.0 102400.0 53204.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      67    0.242   0      0.000    0.242
51200.0 51200.0  0.0    0.0   102400.0 42964.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      68    0.243   0      0.000    0.243
51200.0 51200.0  0.0   10240.0 102400.0 32724.4   102400.0    1129.2   4864.0 3997.3 512.0  446.8      69    0.247   0      0.000    0.247
51200.0 51200.0 20480.0  0.0   102400.0 22484.4   102400.0    1129.2   4864.0 3997.3 512.0  446.8      70    0.254   0      0.000    0.254
51200.0 51200.0  0.0   30720.0 102400.0 10240.0   102400.0    1129.2   4864.0 3997.3 512.0  446.8      71    0.260   0      0.000    0.260
51200.0 51200.0  0.0   30720.0 102400.0 94164.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      71    0.260   0      0.000    0.260
51200.0 51200.0  0.0    0.0   102400.0 83924.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      72    0.261   0      0.000    0.261
51200.0 51200.0  0.0   10240.0 102400.0 73684.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      73    0.265   0      0.000    0.265
51200.0 51200.0 10240.0  0.0   102400.0 63444.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      74    0.268   0      0.000    0.268
51200.0 51200.0  0.0   10240.0 102400.0 53204.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      75    0.272   0      0.000    0.272
51200.0 51200.0  0.0    0.0   102400.0 42964.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      76    0.273   0      0.000    0.273
51200.0 51200.0  0.0   10240.0 102400.0 32724.4   102400.0    1129.2   4864.0 3997.3 512.0  446.8      77    0.275   0      0.000    0.275
51200.0 51200.0 20480.0  0.0   102400.0 22484.4   102400.0    1129.2   4864.0 3997.3 512.0  446.8      78    0.281   0      0.000    0.281
51200.0 51200.0  0.0   30720.0 102400.0 10240.0   102400.0    1129.2   4864.0 3997.3 512.0  446.8      79    0.292   0      0.000    0.292
51200.0 51200.0  0.0   30720.0 102400.0 94164.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      79    0.292   0      0.000    0.292
51200.0 51200.0  0.0    0.0   102400.0 83924.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      80    0.293   0      0.000    0.293
51200.0 51200.0  0.0   10240.0 102400.0 73684.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      81    0.296   0      0.000    0.296
51200.0 51200.0 10240.0  0.0   102400.0 63444.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      82    0.300   0      0.000    0.300
51200.0 51200.0  0.0   10240.0 102400.0 53204.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      83    0.304   0      0.000    0.304
51200.0 51200.0  0.0    0.0   102400.0 42964.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      84    0.305   0      0.000    0.305
51200.0 51200.0  0.0   10240.0 102400.0 32724.4   102400.0    1129.2   4864.0 3997.3 512.0  446.8      85    0.308   0      0.000    0.308
51200.0 51200.0 20480.0  0.0   102400.0 22484.4   102400.0    1129.2   4864.0 3997.3 512.0  446.8      86    0.315   0      0.000    0.315
51200.0 51200.0  0.0   30720.0 102400.0 10240.0   102400.0    1129.2   4864.0 3997.3 512.0  446.8      87    0.325   0      0.000    0.325
51200.0 51200.0  0.0   30720.0 102400.0 94164.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      87    0.325   0      0.000    0.325
51200.0 51200.0  0.0    0.0   102400.0 83924.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      88    0.326   0      0.000    0.326
51200.0 51200.0  0.0   10240.0 102400.0 73684.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      89    0.329   0      0.000    0.329
51200.0 51200.0 10240.0  0.0   102400.0 63444.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      90    0.332   0      0.000    0.332
51200.0 51200.0  0.0   10240.0 102400.0 53204.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      91    0.336   0      0.000    0.336
51200.0 51200.0  0.0    0.0   102400.0 42964.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      92    0.337   0      0.000    0.337
51200.0 51200.0  0.0   10240.0 102400.0 32724.4   102400.0    1129.2   4864.0 3997.3 512.0  446.8      93    0.340   0      0.000    0.340
51200.0 51200.0 20480.0  0.0   102400.0 22484.4   102400.0    1129.2   4864.0 3997.3 512.0  446.8      94    0.344   0      0.000    0.344
51200.0 51200.0  0.0   30720.0 102400.0 10240.0   102400.0    1129.2   4864.0 3997.3 512.0  446.8      95    0.354   0      0.000    0.354
51200.0 51200.0  0.0   30720.0 102400.0 94164.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      95    0.354   0      0.000    0.354
51200.0 51200.0  0.0    0.0   102400.0 83924.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      96    0.355   0      0.000    0.355
51200.0 51200.0  0.0   10240.0 102400.0 73684.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      97    0.357   0      0.000    0.357
51200.0 51200.0 10240.0  0.0   102400.0 63444.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      98    0.360   0      0.000    0.360
51200.0 51200.0  0.0   10240.0 102400.0 53204.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8      99    0.364   0      0.000    0.364
51200.0 51200.0  0.0    0.0   102400.0 42964.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     100    0.365   0      0.000    0.365
51200.0 51200.0  0.0   10240.0 102400.0 32724.4   102400.0    1129.2   4864.0 3997.3 512.0  446.8     101    0.369   0      0.000    0.369
51200.0 51200.0 20480.0  0.0   102400.0 22484.4   102400.0    1129.2   4864.0 3997.3 512.0  446.8     102    0.376   0      0.000    0.376
51200.0 51200.0  0.0   30720.0 102400.0 10240.0   102400.0    1129.2   4864.0 3997.3 512.0  446.8     103    0.386   0      0.000    0.386
51200.0 51200.0  0.0   30720.0 102400.0 94164.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     103    0.386   0      0.000    0.386
51200.0 51200.0  0.0    0.0   102400.0   0.0     102400.0    1129.2   4864.0 3997.3 512.0  446.8     104    0.387   0      0.000    0.387
51200.0 51200.0  0.0   10240.0 102400.0   0.0     102400.0    1129.2   4864.0 3997.3 512.0  446.8     105    0.390   0      0.000    0.390
51200.0 51200.0 10240.0  0.0   102400.0   0.0     102400.0    1129.2   4864.0 3997.3 512.0  446.8     106    0.392   0      0.000    0.392
51200.0 51200.0 10240.0  0.0   102400.0 63444.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     106    0.392   0      0.000    0.392
51200.0 51200.0  0.0   10240.0 102400.0 53204.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     107    0.396   0      0.000    0.396
51200.0 51200.0  0.0    0.0   102400.0 42964.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     108    0.397   0      0.000    0.397
51200.0 51200.0  0.0   10240.0 102400.0 32724.4   102400.0    1129.2   4864.0 3997.3 512.0  446.8     109    0.398   0      0.000    0.398
51200.0 51200.0 20480.0  0.0   102400.0 22484.4   102400.0    1129.2   4864.0 3997.3 512.0  446.8     110    0.403   0      0.000    0.403
51200.0 51200.0  0.0   30720.0 102400.0 10240.0   102400.0    1129.2   4864.0 3997.3 512.0  446.8     111    0.408   0      0.000    0.408
51200.0 51200.0  0.0   30720.0 102400.0 94164.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     111    0.408   0      0.000    0.408
51200.0 51200.0  0.0    0.0   102400.0 83924.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     112    0.409   0      0.000    0.409
51200.0 51200.0  0.0   10240.0 102400.0 73684.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     113    0.411   0      0.000    0.411
51200.0 51200.0 10240.0  0.0   102400.0 63444.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     114    0.413   0      0.000    0.413
51200.0 51200.0  0.0   10240.0 102400.0 53204.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     115    0.415   0      0.000    0.415
51200.0 51200.0  0.0    0.0   102400.0 42964.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     116    0.415   0      0.000    0.415
51200.0 51200.0  0.0   10240.0 102400.0 32724.4   102400.0    1129.2   4864.0 3997.3 512.0  446.8     117    0.417   0      0.000    0.417
51200.0 51200.0 20480.0  0.0   102400.0 22484.4   102400.0    1129.2   4864.0 3997.3 512.0  446.8     118    0.421   0      0.000    0.421
51200.0 51200.0  0.0   30720.0 102400.0 10240.0   102400.0    1129.2   4864.0 3997.3 512.0  446.8     119    0.425   0      0.000    0.425
51200.0 51200.0  0.0   30720.0 102400.0 94164.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     119    0.425   0      0.000    0.425
51200.0 51200.0  0.0    0.0   102400.0 83924.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     120    0.427   0      0.000    0.427
51200.0 51200.0  0.0   10240.0 102400.0 73684.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     121    0.430   0      0.000    0.430
51200.0 51200.0 10240.0  0.0   102400.0 63444.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     122    0.434   0      0.000    0.434
51200.0 51200.0  0.0   10240.0 102400.0 53204.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     123    0.437   0      0.000    0.437
51200.0 51200.0  0.0    0.0   102400.0 42964.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     124    0.438   0      0.000    0.438
51200.0 51200.0  0.0   10240.0 102400.0 32724.4   102400.0    1129.2   4864.0 3997.3 512.0  446.8     125    0.440   0      0.000    0.440
51200.0 51200.0 20480.0  0.0   102400.0 22484.4   102400.0    1129.2   4864.0 3997.3 512.0  446.8     126    0.444   0      0.000    0.444
51200.0 51200.0  0.0   30720.0 102400.0 10240.0   102400.0    1129.2   4864.0 3997.3 512.0  446.8     127    0.454   0      0.000    0.454
51200.0 51200.0  0.0   30720.0 102400.0 94164.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     127    0.454   0      0.000    0.454
51200.0 51200.0  0.0    0.0   102400.0 83924.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     128    0.455   0      0.000    0.455
51200.0 51200.0  0.0   10240.0 102400.0 73684.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     129    0.459   0      0.000    0.459
51200.0 51200.0 10240.0  0.0   102400.0 63444.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     130    0.462   0      0.000    0.462
51200.0 51200.0  0.0   10240.0 102400.0 53204.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     131    0.464   0      0.000    0.464
51200.0 51200.0  0.0    0.0   102400.0 42964.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     132    0.465   0      0.000    0.465
51200.0 51200.0  0.0   10240.0 102400.0 32724.4   102400.0    1129.2   4864.0 3997.3 512.0  446.8     133    0.467   0      0.000    0.467
51200.0 51200.0 20480.0  0.0   102400.0 22484.4   102400.0    1129.2   4864.0 3997.3 512.0  446.8     134    0.471   0      0.000    0.471
51200.0 51200.0  0.0   30720.0 102400.0 10240.0   102400.0    1129.2   4864.0 3997.3 512.0  446.8     135    0.482   0      0.000    0.482
51200.0 51200.0  0.0   30720.0 102400.0 94164.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     135    0.482   0      0.000    0.482
51200.0 51200.0  0.0    0.0   102400.0 83924.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     136    0.483   0      0.000    0.483
51200.0 51200.0  0.0   10240.0 102400.0 73684.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     137    0.486   0      0.000    0.486
51200.0 51200.0 10240.0  0.0   102400.0 63444.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     138    0.490   0      0.000    0.490
51200.0 51200.0  0.0   10240.0 102400.0 53204.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     139    0.493   0      0.000    0.493
51200.0 51200.0  0.0    0.0   102400.0 42964.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     140    0.494   0      0.000    0.494
51200.0 51200.0  0.0   10240.0 102400.0 32724.4   102400.0    1129.2   4864.0 3997.3 512.0  446.8     141    0.497   0      0.000    0.497
51200.0 51200.0 20480.0  0.0   102400.0 22484.4   102400.0    1129.2   4864.0 3997.3 512.0  446.8     142    0.500   0      0.000    0.500
51200.0 51200.0  0.0   30720.0 102400.0 10240.0   102400.0    1129.2   4864.0 3997.3 512.0  446.8     143    0.505   0      0.000    0.505
51200.0 51200.0  0.0   30720.0 102400.0 94164.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     143    0.505   0      0.000    0.505
51200.0 51200.0  0.0    0.0   102400.0 83924.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     144    0.506   0      0.000    0.506
51200.0 51200.0  0.0   10240.0 102400.0 73684.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     145    0.510   0      0.000    0.510
51200.0 51200.0 10240.0  0.0   102400.0 63444.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     146    0.513   0      0.000    0.513
51200.0 51200.0  0.0   10240.0 102400.0 53204.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     147    0.515   0      0.000    0.515
51200.0 51200.0  0.0    0.0   102400.0 42964.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     148    0.516   0      0.000    0.516
51200.0 51200.0  0.0   10240.0 102400.0 32724.4   102400.0    1129.2   4864.0 3997.3 512.0  446.8     149    0.520   0      0.000    0.520
51200.0 51200.0 20480.0  0.0   102400.0 22484.4   102400.0    1129.2   4864.0 3997.3 512.0  446.8     150    0.524   0      0.000    0.524
51200.0 51200.0  0.0   30720.0 102400.0 10240.0   102400.0    1129.2   4864.0 3997.3 512.0  446.8     151    0.529   0      0.000    0.529
51200.0 51200.0  0.0   30720.0 102400.0 94164.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     151    0.529   0      0.000    0.529
51200.0 51200.0  0.0    0.0   102400.0 83924.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     152    0.530   0      0.000    0.530
51200.0 51200.0  0.0   10240.0 102400.0 73684.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     153    0.534   0      0.000    0.534
51200.0 51200.0 10240.0  0.0   102400.0 63444.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     154    0.536   0      0.000    0.536
51200.0 51200.0  0.0   10240.0 102400.0 53204.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     155    0.538   0      0.000    0.538
51200.0 51200.0  0.0    0.0   102400.0 42964.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     156    0.539   0      0.000    0.539
51200.0 51200.0  0.0   10240.0 102400.0 32724.4   102400.0    1129.2   4864.0 3997.3 512.0  446.8     157    0.542   0      0.000    0.542
51200.0 51200.0 20480.0  0.0   102400.0 22484.4   102400.0    1129.2   4864.0 3997.3 512.0  446.8     158    0.549   0      0.000    0.549
51200.0 51200.0  0.0   30720.0 102400.0 10240.0   102400.0    1129.2   4864.0 3997.3 512.0  446.8     159    0.554   0      0.000    0.554
51200.0 51200.0  0.0   30720.0 102400.0 94164.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     159    0.554   0      0.000    0.554
51200.0 51200.0  0.0    0.0   102400.0 83924.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     160    0.554   0      0.000    0.554
51200.0 51200.0  0.0   10240.0 102400.0 73684.5   102400.0    1129.2   4864.0 3997.3 512.0  446.8     161    0.558   0      0.000    0.558
