Java HotSpot(TM) 64-Bit Server VM (25.131-b11) for windows-amd64 JRE (1.8.0_131-b11), built on Mar 15 2017 01:23:53 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 16448576k(6769704k free), swap 33225792k(10969356k free)
CommandLine flags: -XX:InitialHeapSize=314572800 -XX:MaxHeapSize=314572800 -XX:MaxNewSize=209715200 -XX:MaxTenuringThreshold=15 -XX:NewSize=209715200 -XX:OldPLABSize=16 -XX:PretenureSizeThreshold=20971520 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:SurvivorRatio=2 -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseConcMarkSweepGC -XX:-UseLargePagesIndividualAllocation -XX:+UseParNewGC 
658.553: [GC (Allocation Failure) 658.553: [ParNew: 94164K->0K(153600K), 0.0009790 secs] 95293K->1129K(256000K), 0.0011151 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
659.569: [GC (Allocation Failure) 659.569: [ParNew: 94164K->0K(153600K), 0.0006150 secs] 95293K->1129K(256000K), 0.0007026 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
661.579: [GC (Allocation Failure) 661.579: [ParNew: 94164K->0K(153600K), 0.0005862 secs] 95293K->1129K(256000K), 0.0006718 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
662.593: [GC (Allocation Failure) 662.593: [ParNew: 94164K->0K(153600K), 0.0009119 secs] 95293K->1129K(256000K), 0.0010429 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
663.612: [GC (Allocation Failure) 663.612: [ParNew: 94164K->0K(153600K), 0.0008965 secs] 95293K->1129K(256000K), 0.0010117 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
664.631: [GC (Allocation Failure) 664.631: [ParNew: 94164K->0K(153600K), 0.0008909 secs] 95293K->1129K(256000K), 0.0010204 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
665.651: [GC (Allocation Failure) 665.651: [ParNew: 94164K->0K(153600K), 0.0010457 secs] 95293K->1129K(256000K), 0.0011755 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
666.670: [GC (Allocation Failure) 666.670: [ParNew: 94164K->0K(153600K), 0.0008826 secs] 95293K->1129K(256000K), 0.0010176 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
667.686: [GC (Allocation Failure) 667.686: [ParNew: 94164K->0K(153600K), 0.0005593 secs] 95293K->1129K(256000K), 0.0006371 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
668.703: [GC (Allocation Failure) 668.703: [ParNew: 94164K->0K(153600K), 0.0008700 secs] 95293K->1129K(256000K), 0.0009876 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
670.725: [GC (Allocation Failure) 670.725: [ParNew: 94164K->0K(153600K), 0.0004315 secs] 95293K->1129K(256000K), 0.0004875 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
671.737: [GC (Allocation Failure) 671.737: [ParNew: 94164K->0K(153600K), 0.0010283 secs] 95293K->1129K(256000K), 0.0011542 secs] [Times: user=0.05 sys=0.00, real=0.00 secs] 
672.755: [GC (Allocation Failure) 672.755: [ParNew: 94164K->0K(153600K), 0.0009813 secs] 95293K->1129K(256000K), 0.0010729 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
673.768: [GC (Allocation Failure) 673.768: [ParNew: 94164K->0K(153600K), 0.0005862 secs] 95293K->1129K(256000K), 0.0006616 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
674.781: [GC (Allocation Failure) 674.781: [ParNew: 94164K->0K(153600K), 0.0005167 secs] 95293K->1129K(256000K), 0.0005897 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
675.797: [GC (Allocation Failure) 675.797: [ParNew: 94164K->0K(153600K), 0.0009869 secs] 95293K->1129K(256000K), 0.0011266 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
676.812: [GC (Allocation Failure) 676.812: [ParNew: 94164K->0K(153600K), 0.0003845 secs] 95293K->1129K(256000K), 0.0004330 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
677.823: [GC (Allocation Failure) 677.823: [ParNew: 94164K->0K(153600K), 0.0003979 secs] 95293K->1129K(256000K), 0.0004670 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
679.834: [GC (Allocation Failure) 679.834: [ParNew: 94164K->0K(153600K), 0.0014179 secs] 95293K->1129K(256000K), 0.0015876 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
680.854: [GC (Allocation Failure) 680.855: [ParNew: 94164K->0K(153600K), 0.0009825 secs] 95293K->1129K(256000K), 0.0011029 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
681.873: [GC (Allocation Failure) 681.873: [ParNew: 94164K->0K(153600K), 0.0009225 secs] 95293K->1129K(256000K), 0.0010386 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
682.891: [GC (Allocation Failure) 682.892: [ParNew: 94164K->0K(153600K), 0.0011222 secs] 95293K->1129K(256000K), 0.0013086 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
683.912: [GC (Allocation Failure) 683.912: [ParNew: 94164K->0K(153600K), 0.0009505 secs] 95293K->1129K(256000K), 0.0010994 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
684.931: [GC (Allocation Failure) 684.931: [ParNew: 94164K->0K(153600K), 0.0009628 secs] 95293K->1129K(256000K), 0.0011033 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
685.948: [GC (Allocation Failure) 685.948: [ParNew: 94164K->0K(153600K), 0.0009466 secs] 95293K->1129K(256000K), 0.0010954 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
686.961: [GC (Allocation Failure) 686.962: [ParNew: 94164K->0K(153600K), 0.0004705 secs] 95293K->1129K(256000K), 0.0005428 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
688.971: [GC (Allocation Failure) 688.972: [ParNew: 94164K->0K(153600K), 0.0010492 secs] 95293K->1129K(256000K), 0.0011838 secs] [Times: user=0.06 sys=0.00, real=0.00 secs] 
689.991: [GC (Allocation Failure) 689.991: [ParNew: 94164K->0K(153600K), 0.0008905 secs] 95293K->1129K(256000K), 0.0010382 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
691.009: [GC (Allocation Failure) 691.009: [ParNew: 94164K->0K(153600K), 0.0009217 secs] 95293K->1129K(256000K), 0.0010536 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
692.027: [GC (Allocation Failure) 692.027: [ParNew: 94164K->0K(153600K), 0.0011041 secs] 95293K->1129K(256000K), 0.0012174 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
693.045: [GC (Allocation Failure) 693.045: [ParNew: 94164K->0K(153600K), 0.0009186 secs] 95293K->1129K(256000K), 0.0010382 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
694.063: [GC (Allocation Failure) 694.064: [ParNew: 94164K->0K(153600K), 0.0009272 secs] 95293K->1129K(256000K), 0.0010784 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
695.084: [GC (Allocation Failure) 695.084: [ParNew: 94164K->0K(153600K), 0.0012924 secs] 95293K->1129K(256000K), 0.0014388 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
696.101: [GC (Allocation Failure) 696.101: [ParNew: 94164K->0K(153600K), 0.0007030 secs] 95293K->1129K(256000K), 0.0007930 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
698.118: [GC (Allocation Failure) 698.118: [ParNew: 94164K->0K(153600K), 0.0003865 secs] 95293K->1129K(256000K), 0.0004528 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
699.132: [GC (Allocation Failure) 699.132: [ParNew: 94164K->0K(153600K), 0.0003849 secs] 95293K->1129K(256000K), 0.0004405 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
700.142: [GC (Allocation Failure) 700.143: [ParNew: 94164K->0K(153600K), 0.0004247 secs] 95293K->1129K(256000K), 0.0004832 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
701.157: [GC (Allocation Failure) 701.157: [ParNew: 94164K->0K(153600K), 0.0009103 secs] 95293K->1129K(256000K), 0.0010480 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
702.177: [GC (Allocation Failure) 702.177: [ParNew: 94164K->0K(153600K), 0.0009340 secs] 95293K->1129K(256000K), 0.0010717 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
703.192: [GC (Allocation Failure) 703.192: [ParNew: 94164K->0K(153600K), 0.0005230 secs] 95293K->1129K(256000K), 0.0005984 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
704.208: [GC (Allocation Failure) 704.208: [ParNew: 94164K->0K(153600K), 0.0013579 secs] 95293K->1129K(256000K), 0.0015079 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
705.230: [GC (Allocation Failure) 705.230: [ParNew: 94164K->0K(153600K), 0.0008862 secs] 95293K->1129K(256000K), 0.0009888 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
707.243: [GC (Allocation Failure) 707.243: [ParNew: 94164K->0K(153600K), 0.0009245 secs] 95293K->1129K(256000K), 0.0010788 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
708.262: [GC (Allocation Failure) 708.263: [ParNew: 94164K->0K(153600K), 0.0006553 secs] 95293K->1129K(256000K), 0.0007472 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
709.278: [GC (Allocation Failure) 709.278: [ParNew: 94164K->0K(153600K), 0.0010113 secs] 95293K->1129K(256000K), 0.0011570 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
710.296: [GC (Allocation Failure) 710.296: [ParNew: 94164K->0K(153600K), 0.0004559 secs] 95293K->1129K(256000K), 0.0005286 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
711.310: [GC (Allocation Failure) 711.310: [ParNew: 94164K->0K(153600K), 0.0009340 secs] 95293K->1129K(256000K), 0.0010382 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
712.329: [GC (Allocation Failure) 712.329: [ParNew: 94164K->0K(153600K), 0.0011597 secs] 95293K->1129K(256000K), 0.0012900 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
713.350: [GC (Allocation Failure) 713.350: [ParNew: 94164K->0K(153600K), 0.0009383 secs] 95293K->1129K(256000K), 0.0010725 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
714.369: [GC (Allocation Failure) 714.369: [ParNew: 94164K->0K(153600K), 0.0010417 secs] 95293K->1129K(256000K), 0.0011724 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
716.390: [GC (Allocation Failure) 716.390: [ParNew: 94164K->0K(153600K), 0.0008534 secs] 95293K->1129K(256000K), 0.0009655 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
717.410: [GC (Allocation Failure) 717.410: [ParNew: 94164K->0K(153600K), 0.0009379 secs] 95293K->1129K(256000K), 0.0010749 secs] [Times: user=0.06 sys=0.00, real=0.00 secs] 
718.426: [GC (Allocation Failure) 718.426: [ParNew: 94164K->0K(153600K), 0.0004105 secs] 95293K->1129K(256000K), 0.0004780 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
719.439: [GC (Allocation Failure) 719.439: [ParNew: 94164K->0K(153600K), 0.0008822 secs] 95293K->1129K(256000K), 0.0010307 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
720.458: [GC (Allocation Failure) 720.459: [ParNew: 94164K->0K(153600K), 0.0009584 secs] 95293K->1129K(256000K), 0.0011132 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
721.476: [GC (Allocation Failure) 721.476: [ParNew: 94164K->0K(153600K), 0.0005341 secs] 95293K->1129K(256000K), 0.0006237 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
722.492: [GC (Allocation Failure) 722.492: [ParNew: 94164K->0K(153600K), 0.0011507 secs] 95293K->1129K(256000K), 0.0012959 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
723.509: [GC (Allocation Failure) 723.509: [ParNew: 94164K->0K(153600K), 0.0003959 secs] 95293K->1129K(256000K), 0.0004686 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
725.527: [GC (Allocation Failure) 725.527: [ParNew: 94164K->0K(153600K), 0.0005751 secs] 95293K->1129K(256000K), 0.0006584 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
726.541: [GC (Allocation Failure) 726.541: [ParNew: 94164K->0K(153600K), 0.0009442 secs] 95293K->1129K(256000K), 0.0010796 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
727.560: [GC (Allocation Failure) 727.560: [ParNew: 94164K->0K(153600K), 0.0009079 secs] 95293K->1129K(256000K), 0.0010362 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
728.578: [GC (Allocation Failure) 728.578: [ParNew: 94164K->0K(153600K), 0.0008854 secs] 95293K->1129K(256000K), 0.0010082 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
729.596: [GC (Allocation Failure) 729.597: [ParNew: 94164K->0K(153600K), 0.0008388 secs] 95293K->1129K(256000K), 0.0009691 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
730.615: [GC (Allocation Failure) 730.615: [ParNew: 94164K->0K(153600K), 0.0009012 secs] 95293K->1129K(256000K), 0.0010267 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
731.633: [GC (Allocation Failure) 731.633: [ParNew: 94164K->0K(153600K), 0.0009087 secs] 95293K->1129K(256000K), 0.0010350 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
732.653: [GC (Allocation Failure) 732.653: [ParNew: 94164K->0K(153600K), 0.0010208 secs] 95293K->1129K(256000K), 0.0011503 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
734.672: [GC (Allocation Failure) 734.672: [ParNew: 94164K->0K(153600K), 0.0009292 secs] 95293K->1129K(256000K), 0.0010421 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
735.691: [GC (Allocation Failure) 735.691: [ParNew: 94164K->0K(153600K), 0.0009312 secs] 95293K->1129K(256000K), 0.0010417 secs] [Times: user=0.06 sys=0.00, real=0.00 secs] 
736.711: [GC (Allocation Failure) 736.711: [ParNew: 94164K->0K(153600K), 0.0010409 secs] 95293K->1129K(256000K), 0.0011905 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
737.728: [GC (Allocation Failure) 737.728: [ParNew: 94164K->0K(153600K), 0.0004488 secs] 95293K->1129K(256000K), 0.0005159 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
738.743: [GC (Allocation Failure) 738.743: [ParNew: 94164K->0K(153600K), 0.0006616 secs] 95293K->1129K(256000K), 0.0007366 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
739.756: [GC (Allocation Failure) 739.756: [ParNew: 94164K->0K(153600K), 0.0006486 secs] 95293K->1129K(256000K), 0.0007911 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
740.772: [GC (Allocation Failure) 740.772: [ParNew: 94164K->0K(153600K), 0.0004607 secs] 95293K->1129K(256000K), 0.0005361 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
741.782: [GC (Allocation Failure) 741.783: [ParNew: 94164K->0K(153600K), 0.0003865 secs] 95293K->1129K(256000K), 0.0004670 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
743.793: [GC (Allocation Failure) 743.793: [ParNew: 94164K->0K(153600K), 0.0010765 secs] 95293K->1129K(256000K), 0.0012241 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
744.812: [GC (Allocation Failure) 744.812: [ParNew: 94164K->0K(153600K), 0.0006695 secs] 95293K->1129K(256000K), 0.0007697 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
745.828: [GC (Allocation Failure) 745.828: [ParNew: 94164K->0K(153600K), 0.0009683 secs] 95293K->1129K(256000K), 0.0011037 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
746.849: [GC (Allocation Failure) 746.849: [ParNew: 94164K->0K(153600K), 0.0009276 secs] 95293K->1129K(256000K), 0.0010749 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
747.865: [GC (Allocation Failure) 747.865: [ParNew: 94164K->0K(153600K), 0.0004997 secs] 95293K->1129K(256000K), 0.0005684 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
748.880: [GC (Allocation Failure) 748.880: [ParNew: 94164K->0K(153600K), 0.0010690 secs] 95293K->1129K(256000K), 0.0012099 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
749.900: [GC (Allocation Failure) 749.901: [ParNew: 94164K->0K(153600K), 0.0010615 secs] 95293K->1129K(256000K), 0.0011921 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
750.915: [GC (Allocation Failure) 750.915: [ParNew: 94164K->0K(153600K), 0.0008116 secs] 95293K->1129K(256000K), 0.0008996 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
752.933: [GC (Allocation Failure) 752.933: [ParNew: 94164K->0K(153600K), 0.0011522 secs] 95293K->1129K(256000K), 0.0012679 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
753.953: [GC (Allocation Failure) 753.953: [ParNew: 94164K->0K(153600K), 0.0010840 secs] 95293K->1129K(256000K), 0.0012146 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
754.973: [GC (Allocation Failure) 754.973: [ParNew: 94164K->0K(153600K), 0.0009308 secs] 95293K->1129K(256000K), 0.0010678 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
755.992: [GC (Allocation Failure) 755.992: [ParNew: 94164K->0K(153600K), 0.0009336 secs] 95293K->1129K(256000K), 0.0010488 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
757.011: [GC (Allocation Failure) 757.011: [ParNew: 94164K->0K(153600K), 0.0008783 secs] 95293K->1129K(256000K), 0.0009971 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
758.026: [GC (Allocation Failure) 758.026: [ParNew: 94164K->0K(153600K), 0.0006742 secs] 95293K->1129K(256000K), 0.0007559 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
759.042: [GC (Allocation Failure) 759.042: [ParNew: 94164K->0K(153600K), 0.0009257 secs] 95293K->1129K(256000K), 0.0010532 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
760.061: [GC (Allocation Failure) 760.062: [ParNew: 94164K->0K(153600K), 0.0009162 secs] 95293K->1129K(256000K), 0.0010413 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
762.077: [GC (Allocation Failure) 762.077: [ParNew: 94164K->0K(153600K), 0.0004808 secs] 95293K->1129K(256000K), 0.0005637 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
763.093: [GC (Allocation Failure) 763.093: [ParNew: 94164K->0K(153600K), 0.0008834 secs] 95293K->1129K(256000K), 0.0010094 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
764.111: [GC (Allocation Failure) 764.111: [ParNew: 94164K->0K(153600K), 0.0009103 secs] 95293K->1129K(256000K), 0.0010180 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
765.131: [GC (Allocation Failure) 765.131: [ParNew: 94164K->0K(153600K), 0.0009809 secs] 95293K->1129K(256000K), 0.0011309 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
766.150: [GC (Allocation Failure) 766.150: [ParNew: 94164K->0K(153600K), 0.0010117 secs] 95293K->1129K(256000K), 0.0011270 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
767.165: [GC (Allocation Failure) 767.165: [ParNew: 94164K->0K(153600K), 0.0004990 secs] 95293K->1129K(256000K), 0.0005625 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
768.182: [GC (Allocation Failure) 768.182: [ParNew: 94164K->0K(153600K), 0.0009351 secs] 95293K->1129K(256000K), 0.0010690 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
769.201: [GC (Allocation Failure) 769.201: [ParNew: 94164K->0K(153600K), 0.0009130 secs] 95293K->1129K(256000K), 0.0010520 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
771.221: [GC (Allocation Failure) 771.221: [ParNew: 94164K->0K(153600K), 0.0008586 secs] 95293K->1129K(256000K), 0.0009869 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
772.237: [GC (Allocation Failure) 772.237: [ParNew: 94164K->0K(153600K), 0.0003758 secs] 95293K->1129K(256000K), 0.0004334 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
773.249: [GC (Allocation Failure) 773.249: [ParNew: 94164K->0K(153600K), 0.0010019 secs] 95293K->1129K(256000K), 0.0011313 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
774.268: [GC (Allocation Failure) 774.268: [ParNew: 94164K->0K(153600K), 0.0009340 secs] 95293K->1129K(256000K), 0.0010701 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
775.287: [GC (Allocation Failure) 775.288: [ParNew: 94164K->0K(153600K), 0.0008969 secs] 95293K->1129K(256000K), 0.0010046 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
776.307: [GC (Allocation Failure) 776.307: [ParNew: 94164K->0K(153600K), 0.0009363 secs] 95293K->1129K(256000K), 0.0010666 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
777.326: [GC (Allocation Failure) 777.326: [ParNew: 94164K->0K(153600K), 0.0009347 secs] 95293K->1129K(256000K), 0.0010551 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
778.349: [GC (Allocation Failure) 778.349: [ParNew: 94164K->0K(153600K), 0.0005479 secs] 95293K->1129K(256000K), 0.0006458 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
780.366: [GC (Allocation Failure) 780.366: [ParNew: 94164K->0K(153600K), 0.0010694 secs] 95293K->1129K(256000K), 0.0011933 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
781.383: [GC (Allocation Failure) 781.383: [ParNew: 94164K->0K(153600K), 0.0006276 secs] 95293K->1129K(256000K), 0.0007161 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
782.399: [GC (Allocation Failure) 782.399: [ParNew: 94164K->0K(153600K), 0.0010500 secs] 95293K->1129K(256000K), 0.0011787 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
783.420: [GC (Allocation Failure) 783.420: [ParNew: 94164K->0K(153600K), 0.0009521 secs] 95293K->1129K(256000K), 0.0010776 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
784.440: [GC (Allocation Failure) 784.440: [ParNew: 94164K->0K(153600K), 0.0009391 secs] 95293K->1129K(256000K), 0.0010615 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
785.460: [GC (Allocation Failure) 785.460: [ParNew: 94164K->0K(153600K), 0.0010615 secs] 95293K->1129K(256000K), 0.0012130 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
786.480: [GC (Allocation Failure) 786.480: [ParNew: 94164K->0K(153600K), 0.0009296 secs] 95293K->1129K(256000K), 0.0010397 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
787.498: [GC (Allocation Failure) 787.498: [ParNew: 94164K->0K(153600K), 0.0009458 secs] 95293K->1129K(256000K), 0.0010737 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
789.518: [GC (Allocation Failure) 789.518: [ParNew: 94164K->0K(153600K), 0.0008665 secs] 95293K->1129K(256000K), 0.0009876 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
790.536: [GC (Allocation Failure) 790.536: [ParNew: 94164K->0K(153600K), 0.0009047 secs] 95293K->1129K(256000K), 0.0010247 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
791.553: [GC (Allocation Failure) 791.553: [ParNew: 94164K->0K(153600K), 0.0004236 secs] 95293K->1129K(256000K), 0.0004934 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
792.570: [GC (Allocation Failure) 792.570: [ParNew: 94164K->0K(153600K), 0.0008767 secs] 95293K->1129K(256000K), 0.0010046 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
793.586: [GC (Allocation Failure) 793.586: [ParNew: 94164K->0K(153600K), 0.0005455 secs] 95293K->1129K(256000K), 0.0006257 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
794.602: [GC (Allocation Failure) 794.602: [ParNew: 94164K->0K(153600K), 0.0008976 secs] 95293K->1129K(256000K), 0.0010244 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
795.620: [GC (Allocation Failure) 795.620: [ParNew: 94164K->0K(153600K), 0.0005913 secs] 95293K->1129K(256000K), 0.0006758 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
796.643: [GC (Allocation Failure) 796.643: [ParNew: 94164K->0K(153600K), 0.0005976 secs] 95293K->1129K(256000K), 0.0006778 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
798.656: [GC (Allocation Failure) 798.656: [ParNew: 94164K->0K(153600K), 0.0004228 secs] 95293K->1129K(256000K), 0.0004922 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
799.667: [GC (Allocation Failure) 799.667: [ParNew: 94164K->0K(153600K), 0.0009632 secs] 95293K->1129K(256000K), 0.0011270 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
800.684: [GC (Allocation Failure) 800.684: [ParNew: 94164K->0K(153600K), 0.0005096 secs] 95293K->1129K(256000K), 0.0005838 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
801.698: [GC (Allocation Failure) 801.698: [ParNew: 94164K->0K(153600K), 0.0007741 secs] 95293K->1129K(256000K), 0.0008534 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
802.713: [GC (Allocation Failure) 802.713: [ParNew: 94164K->0K(153600K), 0.0006272 secs] 95293K->1129K(256000K), 0.0007275 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
803.728: [GC (Allocation Failure) 803.728: [ParNew: 94164K->0K(153600K), 0.0009612 secs] 95293K->1129K(256000K), 0.0010926 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
804.749: [GC (Allocation Failure) 804.749: [ParNew: 94164K->0K(153600K), 0.0010299 secs] 95293K->1129K(256000K), 0.0011522 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
805.767: [GC (Allocation Failure) 805.767: [ParNew: 94164K->0K(153600K), 0.0006651 secs] 95293K->1129K(256000K), 0.0007433 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
807.785: [GC (Allocation Failure) 807.785: [ParNew: 94164K->0K(153600K), 0.0009490 secs] 95293K->1129K(256000K), 0.0010875 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
808.803: [GC (Allocation Failure) 808.804: [ParNew: 94164K->0K(153600K), 0.0003880 secs] 95293K->1129K(256000K), 0.0004575 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
809.815: [GC (Allocation Failure) 809.815: [ParNew: 94164K->0K(153600K), 0.0003936 secs] 95293K->1129K(256000K), 0.0004575 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
810.832: [GC (Allocation Failure) 810.832: [ParNew: 94164K->0K(153600K), 0.0012213 secs] 95293K->1129K(256000K), 0.0013567 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
811.852: [GC (Allocation Failure) 811.852: [ParNew: 94164K->0K(153600K), 0.0006028 secs] 95293K->1129K(256000K), 0.0007030 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
812.867: [GC (Allocation Failure) 812.867: [ParNew: 94164K->0K(153600K), 0.0009126 secs] 95293K->1129K(256000K), 0.0010508 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
