 S0C    S1C    S0U    S1U      EC       EU        OC         OU       MC     MU    CCSC   CCSU   YGC     YGCT    FGC    FGCT     GCT
10240.0 10240.0  0.0    0.0   81920.0  42562.6   102400.0   31719.6   4864.0 3996.5 512.0  446.8     204    0.843  101     0.155    0.998
10240.0 10240.0  0.0    0.0   81920.0  52802.6   102400.0   41959.6   4864.0 3996.5 512.0  446.8     205    0.847  101     0.155    1.002
10240.0 10240.0  0.0    0.0   81920.0  63042.7   102400.0   52199.6   4864.0 3996.5 512.0  446.8     206    0.851  101     0.155    1.006
10240.0 10240.0  0.0    0.0   81920.0  73282.7   102400.0   62439.7   4864.0 3996.5 512.0  446.8     207    0.853  101     0.155    1.007
10240.0 10240.0  0.0    0.0   81920.0  10240.0   102400.0   31719.6   4864.0 3996.5 512.0  446.8     209    0.864  103     0.158    1.022
10240.0 10240.0  0.0    0.0   81920.0  22082.6   102400.0   52199.6   4864.0 3996.5 512.0  446.8     210    0.871  104     0.158    1.029
10240.0 10240.0  0.0    0.0   81920.0  32322.6   102400.0   62441.7   4864.0 3996.5 512.0  446.8     211    0.875  104     0.158    1.033
10240.0 10240.0  0.0    0.0   81920.0  42562.6   102400.0   31721.7   4864.0 3996.5 512.0  446.8     212    0.876  105     0.161    1.037
10240.0 10240.0  0.0    0.0   81920.0  52802.6   102400.0   41961.7   4864.0 3996.5 512.0  446.8     213    0.880  105     0.161    1.041
10240.0 10240.0  0.0    0.0   81920.0  63042.7   102400.0   52201.7   4864.0 3996.5 512.0  446.8     214    0.884  105     0.161    1.045
10240.0 10240.0  0.0    0.0   81920.0  73282.7   102400.0   62441.7   4864.0 3996.5 512.0  446.8     215    0.888  105     0.161    1.048
10240.0 10240.0  0.0    0.0   81920.0  10240.0   102400.0   31721.7   4864.0 3996.5 512.0  446.8     217    0.899  107     0.164    1.063
10240.0 10240.0  0.0    0.0   81920.0  22082.6   102400.0   52201.7   4864.0 3996.5 512.0  446.8     218    0.907  108     0.164    1.071
10240.0 10240.0  0.0    0.0   81920.0  32322.6   102400.0   62441.7   4864.0 3996.5 512.0  446.8     219    0.910  108     0.164    1.073
10240.0 10240.0  0.0    0.0   81920.0  42562.6   102400.0   31721.7   4864.0 3996.5 512.0  446.8     220    0.910  109     0.166    1.076
10240.0 10240.0  0.0    0.0   81920.0  52802.6   102400.0   41961.7   4864.0 3996.5 512.0  446.8     221    0.912  109     0.166    1.077
10240.0 10240.0  0.0    0.0   81920.0  63042.7   102400.0   52201.7   4864.0 3996.5 512.0  446.8     222    0.916  109     0.166    1.081
10240.0 10240.0  0.0    0.0   81920.0  73282.7   102400.0   62441.7   4864.0 3996.5 512.0  446.8     223    0.919  109     0.166    1.084
10240.0 10240.0  0.0    0.0   81920.0  10240.0   102400.0   31721.7   4864.0 3996.5 512.0  446.8     225    0.931  111     0.168    1.099
10240.0 10240.0  0.0    0.0   81920.0  22082.6   102400.0   52201.7   4864.0 3996.5 512.0  446.8     226    0.938  112     0.168    1.106
10240.0 10240.0  0.0    0.0   81920.0  32322.6   102400.0   62441.7   4864.0 3996.5 512.0  446.8     227    0.942  112     0.168    1.110
10240.0 10240.0  0.0    0.0   81920.0    0.0     102400.0   62441.7   4864.0 3996.5 512.0  446.8     228    0.943  113     0.168    1.112
10240.0 10240.0  0.0    0.0   81920.0  42562.6   102400.0   31721.7   4864.0 3996.5 512.0  446.8     228    0.943  113     0.172    1.116
10240.0 10240.0  0.0    0.0   81920.0  52802.6   102400.0   41961.7   4864.0 3996.5 512.0  446.8     229    0.946  113     0.172    1.118
10240.0 10240.0  0.0    0.0   81920.0  63042.7   102400.0   52201.7   4864.0 3996.5 512.0  446.8     230    0.948  113     0.172    1.120
10240.0 10240.0  0.0    0.0   81920.0  73282.7   102400.0   62441.7   4864.0 3996.5 512.0  446.8     231    0.952  113     0.172    1.124
10240.0 10240.0  0.0    0.0   81920.0  10240.0   102400.0   31721.7   4864.0 3996.5 512.0  446.8     233    0.957  115     0.174    1.131
10240.0 10240.0  0.0    0.0   81920.0  22082.6   102400.0   52201.7   4864.0 3996.5 512.0  446.8     234    0.964  116     0.174    1.138
10240.0 10240.0  0.0    0.0   81920.0  32322.6   102400.0   62441.7   4864.0 3996.5 512.0  446.8     235    0.966  116     0.174    1.140
10240.0 10240.0  0.0    0.0   81920.0  42562.6   102400.0   31721.7   4864.0 3996.5 512.0  446.8     236    0.966  117     0.177    1.144
10240.0 10240.0  0.0    0.0   81920.0  52802.6   102400.0   41961.7   4864.0 3996.5 512.0  446.8     237    0.969  117     0.177    1.147
10240.0 10240.0  0.0    0.0   81920.0  63042.7   102400.0   52201.7   4864.0 3996.5 512.0  446.8     238    0.973  117     0.177    1.151
10240.0 10240.0  0.0    0.0   81920.0  73282.7   102400.0   62441.7   4864.0 3996.5 512.0  446.8     239    0.977  117     0.177    1.154
10240.0 10240.0  0.0    0.0   81920.0  10240.0   102400.0   31721.7   4864.0 3996.5 512.0  446.8     241    0.987  119     0.179    1.166
10240.0 10240.0  0.0    0.0   81920.0  22082.6   102400.0   52201.7   4864.0 3996.5 512.0  446.8     242    0.991  120     0.179    1.170
10240.0 10240.0  0.0    0.0   81920.0  32322.6   102400.0   62441.7   4864.0 3996.5 512.0  446.8     243    0.994  120     0.179    1.173
10240.0 10240.0  0.0    0.0   81920.0  42562.6   102400.0   31721.7   4864.0 3996.5 512.0  446.8     244    0.995  121     0.182    1.177
10240.0 10240.0  0.0    0.0   81920.0  52802.6   102400.0   41961.7   4864.0 3996.5 512.0  446.8     245    1.000  121     0.182    1.182
10240.0 10240.0  0.0    0.0   81920.0  63042.7   102400.0   52201.7   4864.0 3996.5 512.0  446.8     246    1.002  121     0.182    1.185
10240.0 10240.0  0.0    0.0   81920.0  73282.7   102400.0   62441.7   4864.0 3996.5 512.0  446.8     247    1.006  121     0.182    1.188
10240.0 10240.0  0.0    0.0   81920.0  10240.0   102400.0   31721.7   4864.0 3996.5 512.0  446.8     249    1.018  123     0.186    1.204
10240.0 10240.0  0.0    0.0   81920.0  22082.6   102400.0   52201.7   4864.0 3996.5 512.0  446.8     250    1.021  124     0.186    1.207
10240.0 10240.0  0.0    0.0   81920.0  32322.6   102400.0   62441.7   4864.0 3996.5 512.0  446.8     251    1.025  124     0.186    1.211
10240.0 10240.0  0.0    0.0   81920.0  42562.6   102400.0   31721.7   4864.0 3996.5 512.0  446.8     252    1.026  125     0.188    1.214
10240.0 10240.0  0.0    0.0   81920.0  52802.6   102400.0   41961.7   4864.0 3996.5 512.0  446.8     253    1.030  125     0.188    1.218
10240.0 10240.0  0.0    0.0   81920.0  63042.7   102400.0   52201.7   4864.0 3996.5 512.0  446.8     254    1.032  125     0.188    1.220
10240.0 10240.0  0.0    0.0   81920.0  73282.7   102400.0   62441.7   4864.0 3996.5 512.0  446.8     255    1.036  125     0.188    1.225
10240.0 10240.0  0.0    0.0   81920.0  10240.0   102400.0   31721.7   4864.0 3996.5 512.0  446.8     257    1.048  127     0.192    1.239
10240.0 10240.0  0.0    0.0   81920.0  22082.6   102400.0   52201.7   4864.0 3996.5 512.0  446.8     258    1.055  128     0.192    1.247
10240.0 10240.0  0.0    0.0   81920.0  32322.6   102400.0   62441.7   4864.0 3996.5 512.0  446.8     259    1.059  128     0.192    1.251
10240.0 10240.0  0.0    0.0   81920.0  42562.6   102400.0   31721.7   4864.0 3996.5 512.0  446.8     260    1.059  129     0.196    1.255
10240.0 10240.0  0.0    0.0   81920.0  52802.6   102400.0   41961.7   4864.0 3996.5 512.0  446.8     261    1.063  129     0.196    1.259
10240.0 10240.0  0.0    0.0   81920.0  63042.7   102400.0   52201.7   4864.0 3996.5 512.0  446.8     262    1.068  129     0.196    1.264
10240.0 10240.0  0.0    0.0   81920.0  73282.7   102400.0   62441.7   4864.0 3996.5 512.0  446.8     263    1.072  129     0.196    1.268
10240.0 10240.0  0.0    0.0   81920.0  10240.0   102400.0   31721.7   4864.0 3996.5 512.0  446.8     265    1.083  131     0.199    1.283
10240.0 10240.0  0.0    0.0   81920.0  22082.6   102400.0   52201.7   4864.0 3996.5 512.0  446.8     266    1.090  132     0.200    1.290
10240.0 10240.0  0.0    0.0   81920.0  32322.6   102400.0   62441.7   4864.0 3996.5 512.0  446.8     267    1.094  132     0.200    1.294
10240.0 10240.0  0.0    0.0   81920.0  42562.6   102400.0   31721.7   4864.0 3996.5 512.0  446.8     268    1.095  133     0.202    1.297
10240.0 10240.0  0.0    0.0   81920.0  52802.6   102400.0   41961.7   4864.0 3996.5 512.0  446.8     269    1.101  133     0.202    1.303
10240.0 10240.0  0.0    0.0   81920.0  63042.7   102400.0   52201.7   4864.0 3996.5 512.0  446.8     270    1.105  133     0.202    1.307
10240.0 10240.0  0.0    0.0   81920.0  73282.7   102400.0   62441.7   4864.0 3996.5 512.0  446.8     271    1.109  133     0.202    1.312
10240.0 10240.0  0.0    0.0   81920.0  10240.0   102400.0   31721.7   4864.0 3996.5 512.0  446.8     273    1.121  135     0.205    1.326
10240.0 10240.0  0.0    0.0   81920.0  22082.6   102400.0   52201.7   4864.0 3996.5 512.0  446.8     274    1.128  136     0.206    1.333
10240.0 10240.0  0.0    0.0   81920.0  32322.6   102400.0   62441.7   4864.0 3996.5 512.0  446.8     275    1.131  136     0.206    1.337
10240.0 10240.0  0.0    0.0   81920.0  42562.6   102400.0   31721.7   4864.0 3996.5 512.0  446.8     276    1.132  137     0.208    1.340
10240.0 10240.0  0.0    0.0   81920.0  52802.6   102400.0   41961.7   4864.0 3996.5 512.0  446.8     277    1.134  137     0.208    1.342
10240.0 10240.0  0.0    0.0   81920.0  63042.7   102400.0   52201.7   4864.0 3996.5 512.0  446.8     278    1.138  137     0.208    1.346
10240.0 10240.0  0.0    0.0   81920.0  73282.7   102400.0   62441.7   4864.0 3996.5 512.0  446.8     279    1.140  137     0.208    1.348
10240.0 10240.0  0.0    0.0   81920.0  10240.0   102400.0   31721.7   4864.0 3996.5 512.0  446.8     281    1.151  139     0.210    1.361
10240.0 10240.0  0.0    0.0   81920.0  22082.6   102400.0   52201.7   4864.0 3996.5 512.0  446.8     282    1.159  140     0.210    1.369
10240.0 10240.0  0.0    0.0   81920.0  32322.6   102400.0   62441.7   4864.0 3996.5 512.0  446.8     283    1.163  140     0.210    1.373
10240.0 10240.0  0.0    0.0   81920.0  42562.6   102400.0   31721.7   4864.0 3996.5 512.0  446.8     284    1.164  141     0.214    1.378
10240.0 10240.0  0.0    0.0   81920.0  52802.6   102400.0   41961.7   4864.0 3996.5 512.0  446.8     285    1.168  141     0.214    1.382
10240.0 10240.0  0.0    0.0   81920.0  63042.7   102400.0   52201.7   4864.0 3996.5 512.0  446.8     286    1.171  141     0.214    1.384
10240.0 10240.0  0.0    0.0   81920.0  73282.7   102400.0   62441.7   4864.0 3996.5 512.0  446.8     287    1.175  141     0.214    1.388
10240.0 10240.0  0.0    0.0   81920.0  10240.0   102400.0   31721.7   4864.0 3996.5 512.0  446.8     289    1.181  143     0.216    1.396
10240.0 10240.0  0.0    0.0   81920.0  22082.6   102400.0   52201.7   4864.0 3996.5 512.0  446.8     290    1.184  144     0.216    1.400
10240.0 10240.0  0.0    0.0   81920.0  32322.6   102400.0   62441.7   4864.0 3996.5 512.0  446.8     291    1.188  144     0.216    1.404
10240.0 10240.0  0.0    0.0   81920.0  42562.6   102400.0   62441.7   4864.0 3996.9 512.0  446.8     292    1.189  144     0.216    1.404
10240.0 10240.0  0.0    0.0   81920.0  52802.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     293    1.190  145     0.218    1.408
10240.0 10240.0  0.0    0.0   81920.0  63055.2   102400.0   31721.7   4864.0 3996.9 512.0  446.8     294    1.190  145     0.218    1.408
10240.0 10240.0  0.0    0.0   81920.0  10240.0   102400.0   31721.7   4864.0 3996.9 512.0  446.8     295    1.192  145     0.218    1.410
10240.0 10240.0  0.0    0.0   81920.0    0.0     102400.0   31721.7   4864.0 3996.9 512.0  446.8     297    1.193  145     0.218    1.411
10240.0 10240.0  0.0    0.0   81920.0  32325.9   102400.0   31721.7   4864.0 3996.9 512.0  446.8     297    1.193  145     0.218    1.411
10240.0 10240.0  0.0    0.0   81920.0  22084.7   102400.0   31721.7   4864.0 3996.9 512.0  446.8     298    1.194  145     0.218    1.412
10240.0 10240.0  0.0    0.0   81920.0  32324.0   102400.0   31721.7   4864.0 3996.9 512.0  446.8     299    1.195  145     0.218    1.413
10240.0 10240.0  0.0    0.0   81920.0  42563.5   102400.0   31721.7   4864.0 3996.9 512.0  446.8     300    1.196  145     0.218    1.414
10240.0 10240.0  0.0    0.0   81920.0  52803.2   102400.0   31721.7   4864.0 3996.9 512.0  446.8     301    1.196  145     0.218    1.414
10240.0 10240.0  0.0    0.0   81920.0  63043.0   102400.0   31721.7   4864.0 3996.9 512.0  446.8     302    1.197  145     0.218    1.415
10240.0 10240.0  0.0    0.0   81920.0  73282.9   102400.0   31721.7   4864.0 3996.9 512.0  446.8     303    1.197  145     0.218    1.415
10240.0 10240.0  0.0    0.0   81920.0  10240.0   102400.0   31721.7   4864.0 3996.9 512.0  446.8     305    1.199  145     0.218    1.417
10240.0 10240.0  0.0    0.0   81920.0  22082.7   102400.0   31721.7   4864.0 3996.9 512.0  446.8     306    1.200  145     0.218    1.418
10240.0 10240.0  0.0    0.0   81920.0  32322.7   102400.0   31721.7   4864.0 3996.9 512.0  446.8     307    1.201  145     0.218    1.419
10240.0 10240.0  0.0    0.0   81920.0  42562.7   102400.0   31721.7   4864.0 3996.9 512.0  446.8     308    1.201  145     0.218    1.419
10240.0 10240.0  0.0    0.0   81920.0  52802.7   102400.0   31721.7   4864.0 3996.9 512.0  446.8     309    1.202  145     0.218    1.420
10240.0 10240.0  0.0    0.0   81920.0  63042.7   102400.0   31721.7   4864.0 3996.9 512.0  446.8     310    1.203  145     0.218    1.421
10240.0 10240.0  0.0    0.0   81920.0  73282.7   102400.0   31721.7   4864.0 3996.9 512.0  446.8     311    1.204  145     0.218    1.422
10240.0 10240.0  0.0    0.0   81920.0  10240.0   102400.0   31721.7   4864.0 3996.9 512.0  446.8     313    1.205  145     0.218    1.423
10240.0 10240.0  0.0    0.0   81920.0  22082.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     314    1.205  145     0.218    1.423
10240.0 10240.0  0.0    0.0   81920.0  32322.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     315    1.206  145     0.218    1.424
10240.0 10240.0  0.0    0.0   81920.0  42562.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     316    1.207  145     0.218    1.425
10240.0 10240.0  0.0    0.0   81920.0  52802.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     317    1.208  145     0.218    1.426
10240.0 10240.0  0.0    0.0   81920.0  63042.7   102400.0   31721.7   4864.0 3996.9 512.0  446.8     318    1.208  145     0.218    1.427
10240.0 10240.0  0.0    0.0   81920.0  73282.7   102400.0   31721.7   4864.0 3996.9 512.0  446.8     319    1.209  145     0.218    1.427
10240.0 10240.0  0.0    0.0   81920.0  10240.0   102400.0   31721.7   4864.0 3996.9 512.0  446.8     321    1.211  145     0.218    1.429
10240.0 10240.0  0.0    0.0   81920.0  22082.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     322    1.212  145     0.218    1.430
10240.0 10240.0  0.0    0.0   81920.0  32322.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     323    1.213  145     0.218    1.431
10240.0 10240.0  0.0    0.0   81920.0  42562.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     324    1.213  145     0.218    1.431
10240.0 10240.0  0.0    0.0   81920.0  52802.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     325    1.214  145     0.218    1.432
10240.0 10240.0  0.0    0.0   81920.0  63042.7   102400.0   31721.7   4864.0 3996.9 512.0  446.8     326    1.215  145     0.218    1.433
10240.0 10240.0  0.0    0.0   81920.0  73282.7   102400.0   31721.7   4864.0 3996.9 512.0  446.8     327    1.215  145     0.218    1.434
10240.0 10240.0  0.0    0.0   81920.0  10240.0   102400.0   31721.7   4864.0 3996.9 512.0  446.8     329    1.217  145     0.218    1.435
10240.0 10240.0  0.0    0.0   81920.0  22082.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     330    1.218  145     0.218    1.436
10240.0 10240.0  0.0    0.0   81920.0  32322.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     331    1.219  145     0.218    1.437
10240.0 10240.0  0.0    0.0   81920.0  42562.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     332    1.220  145     0.218    1.438
10240.0 10240.0  0.0    0.0   81920.0  52802.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     333    1.220  145     0.218    1.439
10240.0 10240.0  0.0    0.0   81920.0  63042.7   102400.0   31721.7   4864.0 3996.9 512.0  446.8     334    1.221  145     0.218    1.439
10240.0 10240.0  0.0    0.0   81920.0  73282.7   102400.0   31721.7   4864.0 3996.9 512.0  446.8     335    1.222  145     0.218    1.440
10240.0 10240.0  0.0    0.0   81920.0  10240.0   102400.0   31721.7   4864.0 3996.9 512.0  446.8     337    1.223  145     0.218    1.441
10240.0 10240.0  0.0    0.0   81920.0  22082.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     338    1.224  145     0.218    1.442
10240.0 10240.0  0.0    0.0   81920.0  32322.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     339    1.225  145     0.218    1.443
10240.0 10240.0  0.0    0.0   81920.0  42562.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     340    1.226  145     0.218    1.444
10240.0 10240.0  0.0    0.0   81920.0  52802.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     341    1.226  145     0.218    1.444
10240.0 10240.0  0.0    0.0   81920.0  63042.7   102400.0   31721.7   4864.0 3996.9 512.0  446.8     342    1.227  145     0.218    1.445
10240.0 10240.0  0.0    0.0   81920.0  73282.7   102400.0   31721.7   4864.0 3996.9 512.0  446.8     343    1.228  145     0.218    1.446
10240.0 10240.0  0.0    0.0   81920.0  10240.0   102400.0   31721.7   4864.0 3996.9 512.0  446.8     345    1.230  145     0.218    1.448
10240.0 10240.0  0.0    0.0   81920.0  22082.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     346    1.231  145     0.218    1.449
10240.0 10240.0  0.0    0.0   81920.0  32322.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     347    1.231  145     0.218    1.449
10240.0 10240.0  0.0    0.0   81920.0  42562.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     348    1.232  145     0.218    1.450
10240.0 10240.0  0.0    0.0   81920.0  52802.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     349    1.233  145     0.218    1.451
10240.0 10240.0  0.0    0.0   81920.0  63042.7   102400.0   31721.7   4864.0 3996.9 512.0  446.8     350    1.234  145     0.218    1.452
10240.0 10240.0  0.0    0.0   81920.0  73282.7   102400.0   31721.7   4864.0 3996.9 512.0  446.8     351    1.234  145     0.218    1.453
10240.0 10240.0  0.0    0.0   81920.0  10240.0   102400.0   31721.7   4864.0 3996.9 512.0  446.8     353    1.236  145     0.218    1.454
10240.0 10240.0  0.0    0.0   81920.0  22082.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     354    1.237  145     0.218    1.455
10240.0 10240.0  0.0    0.0   81920.0  32322.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     355    1.238  145     0.218    1.456
10240.0 10240.0  0.0    0.0   81920.0  42562.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     356    1.238  145     0.218    1.457
10240.0 10240.0  0.0    0.0   81920.0  52802.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     357    1.239  145     0.218    1.457
10240.0 10240.0  0.0    0.0   81920.0  63042.7   102400.0   31721.7   4864.0 3996.9 512.0  446.8     358    1.240  145     0.218    1.458
10240.0 10240.0  0.0    0.0   81920.0  73282.7   102400.0   31721.7   4864.0 3996.9 512.0  446.8     359    1.241  145     0.218    1.459
10240.0 10240.0  0.0    0.0   81920.0  10240.0   102400.0   31721.7   4864.0 3996.9 512.0  446.8     361    1.242  145     0.218    1.460
10240.0 10240.0  0.0    0.0   81920.0  22082.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     362    1.243  145     0.218    1.461
10240.0 10240.0  0.0    0.0   81920.0  32322.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     363    1.244  145     0.218    1.462
10240.0 10240.0  0.0    0.0   81920.0  42562.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     364    1.245  145     0.218    1.463
10240.0 10240.0  0.0    0.0   81920.0  52802.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     365    1.246  145     0.218    1.464
10240.0 10240.0  0.0    0.0   81920.0  63042.7   102400.0   31721.7   4864.0 3996.9 512.0  446.8     366    1.246  145     0.218    1.465
10240.0 10240.0  0.0    0.0   81920.0  73282.7   102400.0   31721.7   4864.0 3996.9 512.0  446.8     367    1.247  145     0.218    1.465
10240.0 10240.0  0.0    0.0   81920.0    0.0     102400.0   31721.7   4864.0 3996.9 512.0  446.8     369    1.249  145     0.218    1.467
10240.0 10240.0  0.0    0.0   81920.0    0.0     102400.0   31721.7   4864.0 3996.9 512.0  446.8     370    1.250  145     0.218    1.468
10240.0 10240.0  0.0    0.0   81920.0  32322.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     371    1.250  145     0.218    1.468
10240.0 10240.0  0.0    0.0   81920.0    0.0     102400.0   31721.7   4864.0 3996.9 512.0  446.8     372    1.251  145     0.218    1.469
10240.0 10240.0  0.0    0.0   81920.0  42562.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     372    1.251  145     0.218    1.469
10240.0 10240.0  0.0    0.0   81920.0  52802.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     373    1.252  145     0.218    1.470
10240.0 10240.0  0.0    0.0   81920.0  63042.7   102400.0   31721.7   4864.0 3996.9 512.0  446.8     374    1.253  145     0.218    1.471
10240.0 10240.0  0.0    0.0   81920.0  73282.7   102400.0   31721.7   4864.0 3996.9 512.0  446.8     375    1.254  145     0.218    1.472
10240.0 10240.0  0.0    0.0   81920.0  10240.0   102400.0   31721.7   4864.0 3996.9 512.0  446.8     377    1.255  145     0.218    1.473
10240.0 10240.0  0.0    0.0   81920.0  22082.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     378    1.255  145     0.218    1.474
10240.0 10240.0  0.0    0.0   81920.0  32322.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     379    1.256  145     0.218    1.474
10240.0 10240.0  0.0    0.0   81920.0  42562.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     380    1.257  145     0.218    1.475
10240.0 10240.0  0.0    0.0   81920.0  52802.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     381    1.257  145     0.218    1.475
10240.0 10240.0  0.0    0.0   81920.0  63042.7   102400.0   31721.7   4864.0 3996.9 512.0  446.8     382    1.257  145     0.218    1.476
10240.0 10240.0  0.0    0.0   81920.0  73282.7   102400.0   31721.7   4864.0 3996.9 512.0  446.8     383    1.258  145     0.218    1.476
10240.0 10240.0  0.0    0.0   81920.0  10240.0   102400.0   31721.7   4864.0 3996.9 512.0  446.8     385    1.260  145     0.218    1.478
10240.0 10240.0  0.0    0.0   81920.0  22082.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     386    1.261  145     0.218    1.479
10240.0 10240.0  0.0    0.0   81920.0  32322.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     387    1.262  145     0.218    1.480
10240.0 10240.0  0.0    0.0   81920.0  42562.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     388    1.262  145     0.218    1.481
10240.0 10240.0  0.0    0.0   81920.0  52802.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     389    1.263  145     0.218    1.481
10240.0 10240.0  0.0    0.0   81920.0  63042.7   102400.0   31721.7   4864.0 3996.9 512.0  446.8     390    1.264  145     0.218    1.482
10240.0 10240.0  0.0    0.0   81920.0  73282.7   102400.0   31721.7   4864.0 3996.9 512.0  446.8     391    1.265  145     0.218    1.483
10240.0 10240.0  0.0    0.0   81920.0  10240.0   102400.0   31721.7   4864.0 3996.9 512.0  446.8     393    1.267  145     0.218    1.485
10240.0 10240.0  0.0    0.0   81920.0  22082.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     394    1.268  145     0.218    1.486
10240.0 10240.0  0.0    0.0   81920.0  32322.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     395    1.269  145     0.218    1.487
10240.0 10240.0  0.0    0.0   81920.0  42562.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     396    1.269  145     0.218    1.487
10240.0 10240.0  0.0    0.0   81920.0  52802.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     397    1.270  145     0.218    1.488
10240.0 10240.0  0.0    0.0   81920.0  63042.7   102400.0   31721.7   4864.0 3996.9 512.0  446.8     398    1.271  145     0.218    1.489
10240.0 10240.0  0.0    0.0   81920.0  73282.7   102400.0   31721.7   4864.0 3996.9 512.0  446.8     399    1.271  145     0.218    1.490
10240.0 10240.0  0.0    0.0   81920.0  10240.0   102400.0   31721.7   4864.0 3996.9 512.0  446.8     401    1.273  145     0.218    1.492
10240.0 10240.0  0.0    0.0   81920.0  22082.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     402    1.274  145     0.218    1.492
10240.0 10240.0  0.0    0.0   81920.0  32322.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     403    1.275  145     0.218    1.493
10240.0 10240.0  0.0    0.0   81920.0  42562.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     404    1.276  145     0.218    1.494
10240.0 10240.0  0.0    0.0   81920.0  52802.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     405    1.277  145     0.218    1.495
10240.0 10240.0  0.0    0.0   81920.0  63042.7   102400.0   31721.7   4864.0 3996.9 512.0  446.8     406    1.277  145     0.218    1.495
10240.0 10240.0  0.0    0.0   81920.0  73282.7   102400.0   31721.7   4864.0 3996.9 512.0  446.8     407    1.278  145     0.218    1.496
10240.0 10240.0  0.0    0.0   81920.0  10240.0   102400.0   31721.7   4864.0 3996.9 512.0  446.8     409    1.280  145     0.218    1.498
10240.0 10240.0  0.0    0.0   81920.0  22082.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     410    1.281  145     0.218    1.499
10240.0 10240.0  0.0    0.0   81920.0  32322.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     411    1.281  145     0.218    1.500
10240.0 10240.0  0.0    0.0   81920.0  42562.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     412    1.282  145     0.218    1.500
10240.0 10240.0  0.0    0.0   81920.0  52802.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     413    1.283  145     0.218    1.501
10240.0 10240.0  0.0    0.0   81920.0  63042.7   102400.0   31721.7   4864.0 3996.9 512.0  446.8     414    1.284  145     0.218    1.502
10240.0 10240.0  0.0    0.0   81920.0  73282.7   102400.0   31721.7   4864.0 3996.9 512.0  446.8     415    1.284  145     0.218    1.502
10240.0 10240.0  0.0    0.0   81920.0  10240.0   102400.0   31721.7   4864.0 3996.9 512.0  446.8     417    1.285  145     0.218    1.503
10240.0 10240.0  0.0    0.0   81920.0  22082.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     418    1.285  145     0.218    1.504
10240.0 10240.0  0.0    0.0   81920.0  32322.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     419    1.286  145     0.218    1.505
10240.0 10240.0  0.0    0.0   81920.0  42562.6   102400.0   31721.7   4864.0 3996.9 512.0  446.8     420    1.287  145     0.218    1.505
